Palabra,Etiqueta_POS
ancho,NOUN
y,CCONJ
largo,PROPN
",",PUNCT
son,AUX
hombres,NOUN
petizos,ADJ
y,CCONJ
gruesos,ADJ
y,CCONJ
más,ADV
capaces,ADJ
de,ADP
servir,VERB
á,ADP
otros,PRON
.,PUNCT
Iten,PROPN
los,DET
varones,NOUN
tienen,VERB
en,ADP
el,DET
labio,NOUN
un,DET
agujero,NOUN
pequeño,ADJ
en,ADP
el,DET
que,PRON
meten,VERB
un,DET
cristal,NOUN
amarillo,ADJ
",",PUNCT
que,PRON
en,ADP
lengua,NOUN
de,ADP
ellos,PRON
se,PRON
llama,VERB
parabol,NOUN
(,PUNCT
barbote,NOUN
),PUNCT
",",PUNCT
de,ADP
dos,NUM
jemes,NOUN
de,ADP
largo,NOUN
y,CCONJ
grueso,ADJ
como,SCONJ
el,DET
canuto,NOUN
de,ADP
una,DET
pluma,NOUN
.,PUNCT
Esta,DET
gente,NOUN
",",PUNCT
hombres,NOUN
y,CCONJ
mujeres,NOUN
",",PUNCT
andan,VERB
en,ADP
cueros,NOUN
vivos,ADJ
",",PUNCT
tal,PRON
como,SCONJ
Dios,PROPN
los,PRON
echó,VERB
al,ADP
mundo,NOUN
.,PUNCT
Entre,ADP
estos,DET
Indios,PROPN
el,DET
padre,NOUN
vende,VERB
á,ADP
la,DET
hija,NOUN
",",PUNCT
iten,VERB
el,DET
marido,NOUN
á,ADP
la,DET
mujer,NOUN
",",PUNCT
si,SCONJ
esta,PRON
no,ADV
le,PRON
gusta,VERB
",",PUNCT
también,ADV
el,DET
hermano,NOUN
vende,VERB
ó,CCONJ
permuta,VERB
á,ADP
la,DET
hermana,NOUN
;,PUNCT
una,DET
mujer,NOUN
cuesta,VERB
una,DET
camisa,NOUN
",",PUNCT
ó,CCONJ
un,DET
cuchillo,NOUN
de,ADP
cortar,VERB
pan,NOUN
",",PUNCT
ó,CCONJ
un,DET
anzuelo,NOUN
ó,CCONJ
cualquier,DET
otra,DET
baratija,NOUN
por,ADP
el,DET
estilo,NOUN
.,PUNCT
"

",SPACE
Estos,DET
Caríos,PROPN
también,ADV
comen,VERB
carne,NOUN
humana,ADJ
",",PUNCT
cuando,SCONJ
se,PRON
ofrece,VERB
",",PUNCT
es,NOUN
decir,NOUN
",",PUNCT
cuando,SCONJ
pelean,VERB
y,CCONJ
toman,VERB
algún,DET
enemigo,NOUN
",",PUNCT
sea,AUX
hombre,NOUN
ó,CCONJ
mujer,NOUN
",",PUNCT
y,CCONJ
como,SCONJ
se,PRON
ceban,VERB
los,DET
chanchos,NOUN
en,ADP
Alemania,PROPN
",",PUNCT
así,ADV
ceban,VERB
ellos,PRON
á,ADP
los,DET
prisioneros,NOUN
;,PUNCT
pero,CCONJ
si,SCONJ
la,DET
mujer,NOUN
es,AUX
algo,PRON
linda,ADJ
y,CCONJ
joven,ADJ
",",PUNCT
la,PRON
conservan,VERB
por,ADP
un,DET
año,NOUN
ó,CCONJ
más,ADV
",",PUNCT
y,CCONJ
si,SCONJ
durante,ADP
ese,DET
tiempo,NOUN
no,ADV
alcanza,VERB
á,ADP
llenarles,VERB
el,DET
gusto,NOUN
la,PRON
matan,VERB
y,CCONJ
se,PRON
la,PRON
comen,VERB
",",PUNCT
y,CCONJ
con,ADP
ella,PRON
hacen,VERB
fiesta,NOUN
solemne,ADJ
",",PUNCT
ó,CCONJ
como,SCONJ
si,SCONJ
fuese,AUX
para,ADP
una,DET
boda,NOUN
;,PUNCT
mas,ADV
si,SCONJ
la,DET
persona,NOUN
es,AUX
vieja,ADJ
la,PRON
hacen,VERB
trabajar,VERB
en,ADP
la,DET
labranza,NOUN
hasta,ADP
que,SCONJ
se,PRON
muere,VERB
.,PUNCT
"

",SPACE
Esta,DET
gente,NOUN
es,AUX
la,DET
más,ADV
caminadora,ADJ
de,ADP
cuantas,ADJ
naciones,NOUN
hay,AUX
en,ADP
el,DET
Río,PROPN
delle,PROPN
Plata,PROPN
;,PUNCT
son,AUX
grandes,ADJ
guerreros,NOUN
por,ADP
tierra,NOUN
.,PUNCT
Sus,DET
pueblos,NOUN
ó,CCONJ
ciudades,NOUN
están,VERB
en,ADP
las,DET
alturas,NOUN
del,ADP
agua,NOUN
 ,SPACE
(,PUNCT
río,NOUN
),PUNCT
Paraboe,PROPN
.,PUNCT
"
 

 
",SPACE
CAPÍTULO,PROPN
XXI,PROPN
"
",SPACE
DESCRIBE,PROPN
LA,DET
CIUDAD,NOUN
DE,ADP
LAMBARÉ,PROPN
Y,CCONJ
SU,DET
CAPTURA,NOUN
"

",SPACE
Y,CCONJ
este,DET
pueblo,NOUN
antes,ADV
se,PRON
llamó,VERB
",",PUNCT
en,ADP
lengua,NOUN
de,ADP
Indios,PROPN
",",PUNCT
Lambere,PROPN
(,PUNCT
Lambaré,PROPN
),PUNCT
;,PUNCT
la,DET
ciudad,NOUN
de,ADP
ellos,PRON
está,AUX
rodeada,ADJ
con,ADP
2,NUM
pallersaide,NOUN
(,PUNCT
palizadas,NOUN
),PUNCT
de,ADP
madera,NOUN
",",PUNCT
cada,DET
poste,NOUN
del,ADP
grueso,NOUN
de,ADP
un,DET
hombre,NOUN
;,PUNCT
y,CCONJ
la,DET
una,DET
pallersaide,NOUN
está,AUX
á,ADP
12,NUM
pasos,NOUN
de,ADP
la,DET
otra,PRON
;,PUNCT
los,DET
postes,NOUN
están,AUX
enterrados,ADJ
ó,CCONJ
clavados,VERB
en,ADP
hondura,NOUN
de,ADP
6,NUM
pies,NOUN
",",PUNCT
y,CCONJ
se,PRON
levantan,VERB
del,ADP
suelo,NOUN
lo,PRON
que,PRON
puede,AUX
alcanzar,VERB
un,DET
hombre,NOUN
con,ADP
la,DET
punta,NOUN
de,ADP
su,DET
tizona,NOUN
.,PUNCT
"

",SPACE
Iten,PROPN
habían,AUX
cavado,VERB
unos,DET
fosos,NOUN
",",PUNCT
también,ADV
á,ADP
distancia,NOUN
de,ADP
15,NUM
pies,NOUN
del,ADP
muro,NOUN
de,ADP
esta,DET
su,DET
ciudad,NOUN
habían,AUX
dejado,VERB
unos,DET
hoyos,NOUN
en,ADP
que,PRON
podían,AUX
pararse,VERB
3,NUM
hombres,NOUN
",",PUNCT
adentro,ADV
habían,AUX
clavado,VERB
(,PUNCT
como,SCONJ
para,ADP
que,SCONJ
no,ADV
sobresaliesen,ADV
),PUNCT
estacones,NOUN
de,ADP
palo,NOUN
duro,ADJ
y,CCONJ
puntiagudos,ADJ
como,SCONJ
aguja,NOUN
;,PUNCT
y,CCONJ
habían,AUX
tapado,VERB
estos,DET
hoyos,NOUN
con,ADP
paja,NOUN
y,CCONJ
ramas,NOUN
cubiertas,ADJ
de,ADP
tierra,NOUN
y,CCONJ
pasto,NOUN
",",PUNCT
á,ADP
fin,NOUN
de,ADP
que,SCONJ
cuando,SCONJ
nosotros,PRON
los,DET
Cristianos,NOUN
persiguiésemos,VERB
á,ADP
los,DET
Caríos,PROPN
ó,CCONJ
atacásemos,VERB
su,DET
ciudad,NOUN
",",PUNCT
cayésemos,ADJ
en,ADP
estos,DET
hoyos,NOUN
;,PUNCT
pero,CCONJ
fueron,AUX
tantos,DET
los,DET
hoyos,NOUN
cavados,ADJ
",",PUNCT
que,SCONJ
al,ADP
fin,NOUN
los,DET
mismos,DET
Indios,PROPN
se,PRON
caían,VERB
en,ADP
ellos,PRON
.,PUNCT
"

",SPACE
Entonces,ADV
empuñaron,VERB
los,DET
Caríos,PROPN
sus,DET
arcos,NOUN
y,CCONJ
sus,DET
rodelas,NOUN
",",PUNCT
con,ADP
ellos,PRON
en,ADP
las,DET
manos,NOUN
nos,PRON
recibieron,VERB
y,CCONJ
ésta,PRON
fué,AUX
la,DET
bienvenida,NOUN
que,PRON
nos,PRON
dieron,VERB
.,PUNCT
Ni,CCONJ
aun,NOUN
así,ADV
quisimos,VERB
nosotros,PRON
hacerles,VERB
mal,ADV
",",PUNCT
y,CCONJ
les,PRON
rogamos,VERB
portercera,NOUN
vez,NOUN
que,SCONJ
se,PRON
mantuviesen,VERB
de,ADP
paz,NOUN
[,NOUN
porque,SCONJ
deseábamos,VERB
ser,AUX
sus,DET
amigos,NOUN
],NOUN
;,PUNCT
mas,ADV
ellos,PRON
no,ADV
quisieron,VERB
hacer,VERB
caso,NOUN
",",PUNCT
porque,SCONJ
no,ADV
habían,AUX
experimentado,VERB
lo,PRON
que,PRON
eran,AUX
las,DET
rodelas,NOUN
y,CCONJ
los,DET
arcabuces,NOUN
nuestros,DET
.,PUNCT
Y,CCONJ
cuando,SCONJ
ya,ADV
nos,PRON
pusimos,VERB
cerca,ADV
de,ADP
ellos,PRON
les,PRON
hicimos,VERB
un,DET
descarga,NOUN
con,ADP
nuestras,DET
bocas,NOUN
de,ADP
fuego,NOUN
;,PUNCT
eso,PRON
que,PRON
la,PRON
oyeron,VERB
y,CCONJ
vieron,VERB
que,SCONJ
su,DET
gente,NOUN
caía,VERB
al,ADP
suelo,NOUN
",",PUNCT
y,CCONJ
",",PUNCT
que,PRON
no,ADV
asomaban,VERB
ni,CCONJ
jara,PROPN
ni,CCONJ
flecha,NOUN
alguna,ADJ
y,CCONJ
sólo,ADV
sí,PRON
un,DET
agujero,NOUN
en,ADP
el,DET
cuerpo,NOUN
",",PUNCT
se,PRON
llenaron,VERB
de,ADP
espanto,NOUN
",",PUNCT
les,PRON
entró,VERB
miedo,NOUN
y,CCONJ
al,ADP
punto,NOUN
huyeron,VERB
en,ADP
pelotón,NOUN
y,CCONJ
se,PRON
caían,VERB
unos,PRON
sobre,ADP
otros,PRON
como,SCONJ
perros,NOUN
;,PUNCT
y,CCONJ
tanto,ADV
fué,AUX
el,DET
apuro,NOUN
de,ADP
meterse,VERB
en,ADP
su,DET
pueblo,NOUN
que,SCONJ
como,SCONJ
unos,PRON
200,NUM
Caríos,PROPN
cayeron,VERB
ellos,PRON
mismos,PRON
en,ADP
sus,DET
ya,ADV
dichos,ADJ
hoyos,NOUN
durante,ADP
el,DET
descalabro,NOUN
.,PUNCT
"
",SPACE
Después,ADV
de,ADP
esto,PRON
nosotros,PRON
los,DET
Cristianos,PROPN
nos,PRON
acercamos,VERB
al,ADP
pueblo,NOUN
de,ADP
ellos,PRON
y,CCONJ
lo,PRON
atacamos,VERB
",",PUNCT
mas,ADV
ellos,PRON
se,PRON
defendieron,VERB
lo,PRON
mejor,ADJ
que,PRON
pudieron,VERB
",",PUNCT
hasta,ADP
el,DET
tercer,ADJ
día,NOUN
.,PUNCT
Como,SCONJ
ya,ADV
no,ADV
podían,AUX
resistir,VERB
más,ADV
y,CCONJ
temían,VERB
por,ADP
las,DET
mujeres,NOUN
é,CCONJ
hijos,NOUN
",",PUNCT
que,PRON
también,ADV
tenían,VERB
consigo,PRON
en,ADP
la,DET
ciudad,NOUN
",",PUNCT
nos,PRON
pidieron,VERB
misericordia,NOUN
prometiendo,VERB
complacernos,VERB
en,ADP
todo,PRON
con,ADP
tal,NOUN
que,SCONJ
les,PRON
perdonásemos,VERB
las,DET
vidas,NOUN
.,PUNCT
También,ADV
le,PRON
trajeron,VERB
á,ADP
nuestro,DET
capitán,NOUN
Jann,PROPN
Eyollass,PROPN
6,NUM
mujeres,NOUN
",",PUNCT
de,ADP
las,DET
que,PRON
la,DET
mayor,ADJ
tendría,VERB
unos,PRON
18,NUM
años,NOUN
;,PUNCT
iten,VERB
le,PRON
presentaron,VERB
también,ADV
8,NUM
venados,ADJ
",",PUNCT
ciervos,NOUN
y,CCONJ
otras,DET
salvajinas,NOUN
más,ADV
.,PUNCT
De,ADP
ahí,ADV
se,PRON
empeñaron,VERB
con,ADP
nosotros,PRON
paraque,PRON
nos,PRON
quedásemos,VERB
con,ADP
ellos,PRON
",",PUNCT
y,CCONJ
le,PRON
regalaron,VERB
á,ADP
cada,DET
soldado,NOUN
2,NUM
mujeres,NOUN
",",PUNCT
para,ADP
que,SCONJ
nos,PRON
sirvan,VERB
en,ADP
el,DET
lavado,NOUN
y,CCONJ
cocina,NOUN
.,PUNCT
También,ADV
nos,PRON
dieron,VERB
comida,NOUN
y,CCONJ
de,ADP
cuanto,NOUN
nos,PRON
hacía,VERB
falta,NOUN
.,PUNCT
Así,ADV
de,ADP
esta,DET
manera,NOUN
se,PRON
hizo,VERB
la,DET
paz,NOUN
entre,ADP
nosotros,PRON
.,PUNCT
"

",SPACE
CAPÍTULO,PROPN
XXII,PROPN
"
",SPACE
LA,DET
ASUNCIÓN,NOUN
FUNDADA,PROPN
.,PUNCT
GUERRA,NOUN
DE,ADP
LOS,DET
AGÁ,PROPN
"

",SPACE
Después,ADV
de,ADP
esto,PRON
se,PRON
vieron,VERB
obligados,ADJ
los,DET
Caríos,PROPN
á,ADP
levantarnos,VERB
una,DET
gran,ADJ
casa,NOUN
de,ADP
piedra,PROPN
",",PUNCT
tierra,NOUN
y,CCONJ
madera,NOUN
",",PUNCT
para,ADP
que,SCONJ
si,SCONJ
con,ADP
el,DET
andar,VERB
del,ADP
tiempo,NOUN
llegase,VERB
á,ADP
acontecer,VERB
que,SCONJ
se,PRON
levantasen,VERB
contra,ADP
los,DET
Cristianos,PROPN
",",PUNCT
tuviesen,VERB
estos,DET
un,DET
amparo,NOUN
y,CCONJ
pudiesen,AUX
defenderse,VERB
.,PUNCT
Tomamos,VERB
este,DET
pueblo,NOUN
de,ADP
los,DET
Caríos,PROPN
el,DET
día,NOUN
de,ADP
Nostra,PROPN
Singnora,PROPN
de,ADP
Sunsión,PROPN
[,PROPN
ganado,VERB
el,DET
año,NOUN
1536,NUM
],NOUN
y,CCONJ
se,PRON
llama,VERB
todavía,ADV
Nostra,PROPN
Singnora,PROPN
de,ADP
Sunsión,PROPN
esta,DET
su,DET
ciudad,NOUN
;,PUNCT
en,ADP
esta,DET
escaramuza,NOUN
cayeron,VERB
de,ADP
los,DET
nuestros,DET
16,NUM
hombres,NOUN
;,PUNCT
y,CCONJ
quedamos,VERB
allí,ADV
2,NUM
meses,NOUN
largos,ADJ
.,PUNCT
A,ADP
estos,DET
Caríos,PROPN
desde,ADP
los,DET
Aygaysen,PROPN
(,PUNCT
Agaces,PROPN
),PUNCT
hay30,VERB
millas,NOUN
(,PUNCT
leguas,NOUN
),PUNCT
y,CCONJ
desde,ADP
la,DET
isla,NOUN
Bon,PROPN
Esperainso,PROPN
",",PUNCT
esto,NOUN
es,NOUN
",",PUNCT
Guete,PROPN
Hofnung,PROPN
(,PUNCT
Buena,PROPN
Esperanza,PROPN
),PUNCT
donde,PRON
viven,VERB
los,DET
Tiembus,PROPN
",",PUNCT
cerca,ADV
de,ADP
335,NUM
millas,NOUN
(,PUNCT
leguas,NOUN
),PUNCT
de,ADP
camino,NOUN
.,PUNCT
"
",SPACE
Así,ADV
celebramos,VERB
un,DET
contrato,NOUN
con,ADP
los,DET
Caríos,PROPN
",",PUNCT
por,ADP
el,DET
que,PRON
se,PRON
obligaban,VERB
y,CCONJ
prometían,VERB
acompañarnos,VERB
á,ADP
la,DET
guerra,NOUN
y,CCONJ
auxiliarnos,VERB
con,ADP
8.000,NUM
hombres,NOUN
contra,ADP
los,DET
antedichos,NOUN
Aygaissen,PROPN
(,PUNCT
Agaces,PROPN
),PUNCT
.,PUNCT
"

",SPACE
Después,ADV
que,SCONJ
nuestro,DET
capitán,NOUN
general,ADJ
hubo,AUX
arreglado,ADJ
todo,DET
esto,PRON
",",PUNCT
sacó,VERB
él,PRON
300,NUM
Españoles,PROPN
con,ADP
más,ADV
los,DET
Caríos,PROPN
estos,DET
y,CCONJ
navegó,VERB
aguas,NOUN
abajo,ADV
",",PUNCT
y,CCONJ
después,ADV
por,ADP
tierra,NOUN
las,DET
30,NUM
millas,NOUN
(,PUNCT
leguas,NOUN
),PUNCT
",",PUNCT
hasta,ADP
donde,PRON
los,DET
dichos,ADJ
Aigais,PROPN
vivían,VERB
",",PUNCT
de,ADP
quienes,PRON
y,CCONJ
de,ADP
cómo,PRON
nos,PRON
trataron,VERB
se,PRON
dijo,VERB
ya,ADV
en,ADP
el,DET
Cap,PROPN
.,PUNCT
XIX,NOUN
.,PUNCT
Los,PRON
encontramos,VERB
en,ADP
el,DET
mismo,DET
lugar,NOUN
en,ADP
que,PRON
los,PRON
dejamos,VERB
",",PUNCT
y,CCONJ
los,PRON
sorprendimos,VERB
",",PUNCT
sin,ADP
que,SCONJ
nos,PRON
sintiesen,VERB
",",PUNCT
en,ADP
sus,DET
casas,NOUN
",",PUNCT
porque,SCONJ
aun,ADV
dormían,VERB
",",PUNCT
entre,ADP
las,DET
3,NUM
y,CCONJ
4,NUM
de,ADP
la,DET
mañana,NOUN
;,PUNCT
porque,SCONJ
los,DET
Caríos,PROPN
los,PRON
habían,AUX
descubierto,VERB
ó,CCONJ
espiado,ADJ
;,PUNCT
allí,ADV
matamos,VERB
chicos,NOUN
y,CCONJ
grandes,ADJ
dando,VERB
muerte,NOUN
á,ADP
todos,PRON
;,PUNCT
porque,SCONJ
es,AUX
costumbre,NOUN
de,ADP
los,DET
Caríos,PROPN
",",PUNCT
cuando,SCONJ
guerrean,VERB
y,CCONJ
salen,VERB
ganando,VERB
",",PUNCT
que,PRON
matan,VERB
á,ADP
todos,PRON
",",PUNCT
y,CCONJ
no,ADV
se,PRON
compadecen,VERB
de,ADP
nadie,PRON
.,PUNCT
"

",SPACE
Después,ADV
de,ADP
esto,PRON
tomamos,VERB
nosotros,PRON
500,NUM
cannanon,NOUN
(,PUNCT
canoas,NOUN
),PUNCT
ó,CCONJ
esquifes,ADJ
y,CCONJ
quemamos,VERB
todos,DET
los,DET
pueblos,NOUN
que,PRON
pudimos,AUX
hallar,VERB
é,NOUN
hicimos,VERB
mucho,DET
daño,NOUN
.,PUNCT
A,ADP
los,DET
4,NUM
meses,NOUN
vinieron,VERB
algunos,PRON
de,ADP
los,DET
Aygaissen,PROPN
",",PUNCT
que,SCONJ
no,ADV
habían,AUX
tomado,VERB
parte,NOUN
en,ADP
la,DET
tal,DET
escaramuza,NOUN
",",PUNCT
por,ADP
no,ADV
haberse,AUX
hallado,VERB
en,ADP
sus,DET
casas,NOUN
y,CCONJ
pidieron,VERB
perdón,NOUN
.,PUNCT
Este,PRON
se,PRON
lo,PRON
tuvo,VERB
que,SCONJ
conceder,VERB
nuestro,DET
capitán,NOUN
general,ADJ
según,ADP
orden,NOUN
de,ADP
la,DET
Cesárea,PROPN
Majestad,PROPN
",",PUNCT
que,PRON
se,PRON
había,AUX
de,ADP
perdonar,VERB
á,ADP
los,DET
Indios,PROPN
hasta,ADP
la,DET
tercera,ADJ
vez,NOUN
;,PUNCT
pero,CCONJ
había,AUX
de,ADP
ser,AUX
así,ADV
que,SCONJ
si,SCONJ
alguno,PRON
se,PRON
alzase,VERB
por,ADP
tercera,ADJ
vez,NOUN
",",PUNCT
debería,AUX
quedar,VERB
preso,ADJ
[,NOUN
ó,CCONJ
de,ADP
esclavo,NOUN
],NOUN
por,ADP
toda,DET
su,DET
vida,NOUN
.,PUNCT
"

",SPACE
CAPÍTULO,PROPN
XXIII,PROPN
"
",SPACE
LOS,DET
PAYAGUÁ,PROPN
.,PUNCT
VIAJE,NOUN
DE,ADP
DESCUBRIMIENTO,PROPN
"

",SPACE
Después,ADV
de,ADP
esto,PRON
permanecimos,VERB
nosotros,PRON
6,NUM
meses,NOUN
más,ADV
en,ADP
esta,DET
ciudad,NOUN
Nostra,PROPN
Singnora,PROPN
de,ADP
Sunsión,PROPN
",",PUNCT
en,ADP
Alemán,PROPN
—,X
Unnser,PROPN
Trauen,PROPN
Himelfart,PROPN
(,PUNCT
El,DET
Tránsito,PROPN
de,ADP
N.,PROPN
S.,PROPN
),PUNCT
",",PUNCT
 ,SPACE
y,CCONJ
descansamos,VERB
esa,DET
temporada,NOUN
.,PUNCT
Por,ADP
ese,DET
tiempo,NOUN
hizo,VERB
nuestro,DET
capitán,NOUN
Jann,PROPN
Eyollas,PROPN
que,PRON
estos,DET
Caríos,PROPN
le,PRON
contasen,VERB
de,ADP
una,DET
nación,NOUN
llamados,ADJ
Pienbaís,PROPN
(,PUNCT
Payaguá,PROPN
),PUNCT
;,PUNCT
contestaron,VERB
ellos,PRON
",",PUNCT
que,PRON
de,ADP
esta,DET
ciudad,NOUN
Sunsión,PROPN
hasta,ADP
los,DET
Pienbas,PROPN
había,AUX
100,NUM
millas,NOUN
(,PUNCT
leguas,NOUN
),PUNCT
de,ADP
camino,NOUN
",",PUNCT
aguas,NOUN
arriba,ADV
del,ADP
 ,SPACE
Paraboe,PROPN
(,PUNCT
Paraguay,PROPN
),PUNCT
.,PUNCT
Otra,DET
vez,NOUN
hizo,VERB
preguntarles,VERB
nuestro,DET
capitán,NOUN
á,ADP
los,DET
Caríos,PROPN
",",PUNCT
si,SCONJ
también,ADV
ellos,PRON
",",PUNCT
los,DET
"
",SPACE
Pienbass,PROPN
(,PUNCT
Payaguá,PROPN
),PUNCT
tenían,VERB
comida,NOUN
",",PUNCT
y,CCONJ
qué,PRON
era,AUX
lo,PRON
que,PRON
no,ADV
les,PRON
gustaba,VERB
;,PUNCT
iten,VERB
",",PUNCT
la,DET
clase,NOUN
de,ADP
gente,NOUN
que,PRON
era,AUX
y,CCONJ
cuáles,PRON
sus,DET
defectos,NOUN
;,PUNCT
así,ADV
contestaron,VERB
ellos,PRON
",",PUNCT
los,DET
Piembas,PROPN
no,ADV
tienen,VERB
más,ADV
comida,NOUN
que,PRON
pescado,NOUN
y,CCONJ
carne,NOUN
",",PUNCT
iten,VERB
cuerno,NOUN
de,ADP
cabra,NOUN
",",PUNCT
ó,CCONJ
algarabo,PROPN
(,PUNCT
algarroba,PROPN
),PUNCT
ó,CCONJ
pan,NOUN
de,ADP
San,PROPN
Juan,PROPN
;,PUNCT
de,ADP
estos,DET
cuernos,NOUN
de,ADP
cabra,PROPN
(,PUNCT
vainas,NOUN
de,ADP
algarroba,NOUN
),PUNCT
hacen,VERB
ellos,PRON
miel,NOUN
que,PRON
comen,VERB
con,ADP
el,DET
pescado,NOUN
;,PUNCT
también,ADV
de,ADP
esto,PRON
hacen,VERB
vino,NOUN
",",PUNCT
y,CCONJ
es,AUX
dulce,ADJ
como,SCONJ
la,DET
hidromel,PROPN
en,ADP
Alemania,PROPN
.,PUNCT
"  

",SPACE
Y,CCONJ
luego,ADV
que,SCONJ
nuestro,DET
capitán,NOUN
Jann,PROPN
Eyolias,PROPN
supo,VERB
todo,DET
esto,PRON
de,ADP
los,DET
Caríos,PROPN
les,PRON
mandó,VERB
que,SCONJ
cargasen,VERB
5,NUM
navíos,NOUN
con,ADP
comida,NOUN
de,ADP
trigo,NOUN
turco,ADJ
(,PUNCT
maíz,NOUN
),PUNCT
y,CCONJ
de,ADP
lo,PRON
demás,PRON
que,PRON
había,AUX
en,ADP
el,DET
país,NOUN
",",PUNCT
lo,PRON
que,PRON
se,PRON
había,AUX
de,ADP
hacer,VERB
plazo,NOUN
de,ADP
2,NUM
meses,NOUN
",",PUNCT
porque,SCONJ
en,ADP
este,DET
tiempo,NOUN
también,ADV
él,PRON
y,CCONJ
los,DET
suyos,DET
se,PRON
prepararían,VERB
para,ADP
el,DET
viaje,NOUN
",",PUNCT
y,CCONJ
visitarían,VERB
en,ADP
primer,ADJ
lugar,NOUN
una,DET
nación,NOUN
llamada,ADJ
Charchareis,PROPN
(,PUNCT
¿,PUNCT
Jarayes,PROPN
?,PUNCT
),PUNCT
",",PUNCT
la,DET
primera,ADJ
después,ADV
de,ADP
los,DET
Paimbas,PROPN
(,PUNCT
Payaguá,PROPN
),PUNCT
.,PUNCT
"

",SPACE
Entonces,ADV
se,PRON
obligaron,VERB
los,DET
Caríos,PROPN
á,ADP
prestarse,VERB
siempre,ADV
y,CCONJ
ser,AUX
obedientes,ADJ
y,CCONJ
á,ADP
cumplir,VERB
en,ADP
todo,DET
lo,PRON
que,PRON
el,DET
capitán,NOUN
mandase,VERB
.,PUNCT
Así,ADV
consiguió,VERB
también,ADV
nuestro,DET
capitán,NOUN
de,ADP
los,DET
marineros,NOUN
que,PRON
acabasen,VERB
de,ADP
aprestar,VERB
los,DET
navíos,NOUN
para,ADP
realizar,VERB
este,DET
viaje,NOUN
.,PUNCT
"
",SPACE
Cuando,SCONJ
todo,DET
aquello,PRON
quedó,VERB
arreglado,ADJ
y,CCONJ
lis-to,ADV
",",PUNCT
y,CCONJ
cargado,VERB
el,DET
bastimento,NOUN
en,ADP
los,DET
navíos,NOUN
",",PUNCT
hizo,VERB
nuestro,DET
capitán,NOUN
que,PRON
se,PRON
reuniese,VERB
toda,DET
la,DET
gente,NOUN
y,CCONJ
de,ADP
los,DET
400,NUM
hombres,NOUN
separó,VERB
300,NUM
bien,ADV
armados,ADJ
",",PUNCT
y,CCONJ
á,ADP
los,DET
100,NUM
los,PRON
dejó,VERB
en,ADP
la,DET
antedicha,ADJ
ciudad,NOUN
Vordelesso,PROPN
(,PUNCT
Fortaleza,PROPN
),PUNCT
",",PUNCT
esto,NOUN
es,NOUN
",",PUNCT
Nostra,PROPN
Singnora,PROPN
de,ADP
Sunssión,PROPN
",",PUNCT
donde,PRON
en,ADP
aquel,DET
tiempo,NOUN
vivian,VERB
los,DET
susodichos,ADJ
Caríos,PROPN
.,PUNCT
"
",SPACE
De,ADP
ahí,ADV
navegamos,VERB
aguas,NOUN
arriba,ADV
y,CCONJ
encontramos,VERB
á,ADP
cada,DET
5,NUM
millas,NOUN
(,PUNCT
leguas,NOUN
),PUNCT
de,ADP
camino,NOUN
un,DET
pueblo,NOUN
de,ADP
los,DET
dichos,ADJ
Caríos,PROPN
",",PUNCT
asentados,ADJ
sobre,ADP
el,DET
agua,NOUN
(,PUNCT
rio,PROPN
),PUNCT
Peroboe,PROPN
;,PUNCT
[,INTJ
estos,DET
],NOUN
nos,PRON
trajeron,VERB
á,ADP
los,DET
Cristianos,PROPN
lo,PRON
necesario,ADJ
y,CCONJ
comida,NOUN
de,ADP
pescado,NOUN
y,CCONJ
carne,NOUN
",",PUNCT
gallinas,NOUN
",",PUNCT
gansos,NOUN
",",PUNCT
ovejas,NOUN
de,ADP
los,DET
Indios,PROPN
[,PROPN
y,CCONJ
],NOUN
avestruces,NOUN
.,PUNCT
Mas,CCONJ
cuando,SCONJ
al,ADP
fin,NOUN
llegamos,VERB
al,ADP
pueblo,NOUN
de,ADP
los,DET
Caríos,PROPN
que,PRON
se,PRON
llama,VERB
Weybingon,PROPN
(,PUNCT
Guayviaño,PROPN
),PUNCT
que,PRON
cae,VERB
á,ADP
80,NUM
millas,NOUN
(,PUNCT
leguas,NOUN
),PUNCT
de,ADP
la,DET
ciudad,NOUN
Nostra,PROPN
Singnora,PROPN
de,ADP
Sunsión,PROPN
",",PUNCT
allí,ADV
tomamos,VERB
nosotros,PRON
de,ADP
estos,DET
Caríos,PROPN
comida,NOUN
y,CCONJ
todo,DET
lo,PRON
demás,PRON
que,PRON
nos,PRON
hacia,ADP
falta,NOUN
y,CCONJ
de,ADP
ellos,PRON
pudimos,AUX
conseguir,VERB
.,PUNCT
"


",SPACE
CAPÍTULO,ADJ
XXIV,NOUN
"
",SPACE
CERRO,PROPN
DE,ADP
SAN,PROPN
FERNANDO,PROPN
Y,CCONJ
VIAJE,PROPN
Á,PROPN
LOS,DET
PAYAGUÁ,PROPN
"

",SPACE
De,ADP
allí,ADV
llegamos,VERB
á,ADP
un,DET
cerro,NOUN
llamado,ADJ
S.,PROPN
Ferdinannt,PROPN
",",PUNCT
que,PRON
se,PRON
parece,VERB
al,ADP
Pogenperg,PROPN
(,PUNCT
Bogenberg,PROPN
),PUNCT
;,PUNCT
allí,ADV
encontramos,VERB
á,ADP
los,DET
susodichos,NOUN
Pienbas,PROPN
;,PUNCT
á,ADP
estos,PRON
de,ADP
Weibingen,PROPN
